1 xplmin   xplmax   zplmax   arad   x-zero   xmagax   xmaj  xzmax  xatpi  xofset  a-ratio
     3   53  -0.272675717E+00   0.405539299E+01   0.112669124E-01   0.394545211E-02  -0.695715533E-03   0.349691850E+00  -0.263085352E-07  -0.353921971E+00  -0.277174673E-03
     3   54  -0.272675717E+00   0.405504003E+01   0.112613256E-01   0.394374137E-02  -0.680113414E-03   0.349717651E+00   0.124902787E-03  -0.353957448E+00  -0.292439551E-03
     3   55  -0.272675717E+00   0.405468742E+01   0.112445661E-01   0.393811729E-02  -0.664104627E-03   0.349744386E+00   0.249722421E-03  -0.353991939E+00  -0.307145817E-03
     3   56  -0.272675717E+00   0.405433551E+01   0.112166512E-01   0.392858497E-02  -0.647749267E-03   0.349772003E+00   0.374307387E-03  -0.354025429E+00  -0.321234295E-03
     3   57  -0.272675717E+00   0.405398467E+01   0.111776099E-01   0.391515355E-02  -0.631103462E-03   0.349800446E+00   0.498532698E-03  -0.354057930E+00  -0.334650776E-03
     3   58  -0.272675717E+00   0.405363524E+01   0.111274824E-01   0.389783619E-02  -0.614223289E-03   0.349829656E+00   0.622273727E-03  -0.354089425E+00  -0.347342100E-03
     3   59  -0.272675717E+00   0.405328757E+01   0.110663205E-01   0.387665007E-02  -0.597161611E-03   0.349859570E+00   0.745406347E-03  -0.354119918E+00  -0.359259320E-03
     3   60  -0.272675717E+00   0.405294201E+01   0.109941873E-01   0.385161640E-02  -0.579968136E-03   0.349890125E+00   0.867807070E-03  -0.354149416E+00  -0.370357635E-03
     3   61  -0.272675717E+00   0.405259890E+01   0.109111574E-01   0.382276031E-02  -0.562690303E-03   0.349921254E+00   0.989353190E-03  -0.354177924E+00  -0.380595497E-03
     3   62  -0.272675717E+00   0.405225860E+01   0.108173162E-01   0.379011092E-02  -0.545373054E-03   0.349952887E+00   0.110992291E-02  -0.354205451E+00  -0.389934841E-03
     3   63  -0.272675717E+00   0.405192143E+01   0.107127604E-01   0.375370121E-02  -0.528058367E-03   0.349984953E+00   0.122939550E-02  -0.354232007E+00  -0.398341535E-03
     3   64  -0.272675717E+00   0.405158773E+01   0.105975976E-01   0.371356805E-02  -0.510783568E-03   0.350017381E+00   0.134765139E-02  -0.354257611E+00  -0.405787060E-03
     3   65  -0.272675717E+00   0.405125784E+01   0.104719460E-01   0.366975210E-02  -0.493585401E-03   0.350050099E+00   0.146457234E-02  -0.354282272E+00  -0.412244436E-03
     3   66  -0.272675717E+00   0.405093209E+01   0.103359348E-01   0.362229778E-02  -0.476498275E-03   0.350083030E+00   0.158004155E-02  -0.354306004E+00  -0.417689956E-03
     3   67  -0.272675717E+00   0.405061079E+01   0.101897032E-01   0.357125323E-02  -0.459547075E-03   0.350116102E+00   0.169394379E-02  -0.354328835E+00  -0.422110362E-03
     3   68  -0.272675717E+00   0.405029427E+01   0.100334010E-01   0.351667019E-02  -0.442761672E-03   0.350149241E+00   0.180616551E-02  -0.354350776E+00  -0.425488325E-03
     3   69  -0.272675717E+00   0.404998284E+01   0.986718792E-02   0.345860402E-02  -0.426167386E-03   0.350182370E+00   0.191659498E-02  -0.354371844E+00  -0.427811966E-03
     3   70  -0.272675717E+00   0.404967681E+01   0.969123350E-02   0.339711356E-02  -0.409779924E-03   0.350215419E+00   0.202512240E-02  -0.354392068E+00  -0.429079898E-03
     3   71  -0.272675717E+00   0.404937648E+01   0.950571700E-02   0.333226106E-02  -0.393622479E-03   0.350248311E+00   0.213164000E-02  -0.354411457E+00  -0.429284112E-03
     3   72  -0.272675717E+00   0.404908215E+01   0.931082707E-02   0.326411215E-02  -0.377702952E-03   0.350280977E+00   0.223604215E-02  -0.354430045E+00  -0.428432737E-03
     3   73  -0.272675717E+00   0.404879410E+01   0.910676156E-02   0.319273573E-02  -0.362042124E-03   0.350313342E+00   0.233822549E-02  -0.354447839E+00  -0.426521845E-03
     3   74  -0.272675717E+00   0.404851262E+01   0.889372721E-02   0.311820386E-02  -0.346644796E-03   0.350345339E+00   0.243808901E-02  -0.354464865E+00  -0.423564297E-03
     3   75  -0.272675717E+00   0.404823798E+01   0.867193948E-02   0.304059173E-02  -0.331517640E-03   0.350376901E+00   0.253553414E-02  -0.354481146E+00  -0.419571864E-03
     3   76  -0.272675717E+00   0.404797046E+01   0.844162224E-02   0.295997751E-02  -0.316670630E-03   0.350407956E+00   0.263046487E-02  -0.354496694E+00  -0.414553782E-03
     3   77  -0.272675717E+00   0.404771030E+01   0.820300751E-02   0.287644231E-02  -0.302101243E-03   0.350438445E+00   0.272278781E-02  -0.354511535E+00  -0.408532520E-03
     3   78  -0.272675717E+00   0.404745778E+01   0.795633521E-02   0.279007006E-02  -0.287813654E-03   0.350468302E+00   0.281241230E-02  -0.354525682E+00  -0.401524568E-03
     3   79  -0.272675717E+00   0.404721313E+01   0.770185286E-02   0.270094741E-02  -0.273807096E-03   0.350497466E+00   0.289925049E-02  -0.354539155E+00  -0.393552051E-03
     3   80  -0.272675717E+00   0.404697659E+01   0.743981533E-02   0.260916364E-02  -0.260077558E-03   0.350525881E+00   0.298321740E-02  -0.354551970E+00  -0.384641009E-03
     3   81  -0.272675717E+00   0.404674839E+01   0.717048452E-02   0.251481056E-02  -0.246621910E-03   0.350553489E+00   0.306423099E-02  -0.354564142E+00  -0.374817245E-03
     3   82  -0.272675717E+00   0.404652875E+01   0.689412909E-02   0.241798241E-02  -0.233434364E-03   0.350580238E+00   0.314221226E-02  -0.354575686E+00  -0.364109837E-03
     3   83  -0.272675717E+00   0.404631788E+01   0.661102419E-02   0.231877575E-02  -0.220508962E-03   0.350606074E+00   0.321708531E-02  -0.354586616E+00  -0.352548630E-03
     3   84  -0.272675717E+00   0.404611598E+01   0.632145113E-02   0.221728937E-02  -0.207836612E-03   0.350630951E+00   0.328877737E-02  -0.354596945E+00  -0.340167171E-03
     3   85  -0.272675717E+00   0.404592325E+01   0.602569710E-02   0.211362419E-02  -0.195407591E-03   0.350654824E+00   0.335721888E-02  -0.354606686E+00  -0.327000179E-03
     3   86  -0.272675717E+00   0.404573987E+01   0.572405490E-02   0.200788310E-02  -0.183215416E-03   0.350677643E+00   0.342234355E-02  -0.354615847E+00  -0.313079651E-03
     3   87  -0.272675717E+00   0.404556602E+01   0.541682260E-02   0.190017095E-02  -0.171245820E-03   0.350699374E+00   0.348408841E-02  -0.354624441E+00  -0.298445854E-03
     3   88  -0.272675717E+00   0.404540187E+01   0.510430329E-02   0.179059437E-02  -0.159491199E-03   0.350719973E+00   0.354239384E-02  -0.354632475E+00  -0.283132858E-03
     3   89  -0.272675717E+00   0.404524756E+01   0.478680473E-02   0.167926167E-02  -0.147934867E-03   0.350739411E+00   0.359720364E-02  -0.354639959E+00  -0.267184249E-03
     3   90  -0.272675717E+00   0.404510326E+01   0.446463912E-02   0.156628278E-02  -0.136570619E-03   0.350757645E+00   0.364846504E-02  -0.354646898E+00  -0.250633543E-03
     3   91  -0.272675717E+00   0.404496909E+01   0.413812272E-02   0.145176909E-02  -0.125380238E-03   0.350774654E+00   0.369612877E-02  -0.354653302E+00  -0.233526646E-03
     3   92  -0.272675717E+00   0.404484518E+01   0.380757562E-02   0.133583338E-02  -0.114354090E-03   0.350790403E+00   0.374014906E-02  -0.354659174E+00  -0.215901237E-03
     3   93  -0.272675717E+00   0.404473165E+01   0.347332142E-02   0.121858970E-02  -0.103478076E-03   0.350804869E+00   0.378048372E-02  -0.354664520E+00  -0.197799792E-03
     3   94  -0.272675717E+00   0.404462860E+01   0.313568694E-02   0.110015326E-02  -0.927408514E-04   0.350818020E+00   0.381709411E-02  -0.354669345E+00  -0.179262324E-03
     3   95  -0.272675717E+00   0.404453614E+01   0.279500190E-02   0.980640324E-03  -0.821232983E-04   0.350829855E+00   0.384994521E-02  -0.354673653E+00  -0.160336899E-03
     3   96  -0.272675717E+00   0.404445435E+01   0.245159867E-02   0.860168111E-03  -0.716180244E-04   0.350840333E+00   0.387900561E-02  -0.354677447E+00  -0.141060101E-03
     3   97  -0.272675717E+00   0.404438331E+01   0.210581192E-02   0.738854686E-03  -0.612085890E-04   0.350849447E+00   0.390424757E-02  -0.354680729E+00  -0.121477779E-03
     3   98  -0.272675717E+00   0.404432309E+01   0.175797838E-02   0.616818851E-03  -0.508805875E-04   0.350857189E+00   0.392564700E-02  -0.354683503E+00  -0.101633939E-03
     3   99  -0.272675717E+00   0.404427374E+01   0.140843652E-02   0.494180041E-03  -0.406229222E-04   0.350863530E+00   0.394318349E-02  -0.354685770E+00  -0.815694430E-04
     3  100  -0.272675717E+00   0.404423531E+01   0.105752626E-02   0.371058219E-03  -0.304185658E-04   0.350868482E+00   0.395684034E-02  -0.354687531E+00  -0.613312185E-04
     3  101  -0.272675717E+00   0.404420783E+01   0.705588691E-03   0.247573770E-03  -0.202563258E-04   0.350872019E+00   0.396660453E-02  -0.354688789E+00  -0.409604672E-04
     3  102  -0.272675717E+00   0.404419133E+01   0.352965758E-03   0.123847393E-03  -0.101213289E-04   0.350874142E+00   0.397246676E-02  -0.354689543E+00  -0.205021542E-04
     4    3  -0.272563004E+00   0.407220220E+01   0.000000000E+00   0.000000000E+00  -0.369988220E-12   0.348821665E+00  -0.592769063E-02  -0.350659907E+00   0.369988220E-12
     4    4  -0.272563004E+00   0.407219395E+01   0.529558930E-03   0.184722767E-03  -0.700830576E-04   0.348821226E+00  -0.592478996E-02  -0.350661959E+00   0.247209889E-04
     4    5  -0.272563004E+00   0.407216920E+01   0.105860347E-02   0.369267780E-03  -0.139984539E-03   0.348819303E+00  -0.591609062E-02  -0.350668110E+00   0.493035018E-04
     4    6  -0.272563004E+00   0.407212797E+01   0.158661965E-02   0.553457329E-03  -0.209524483E-03   0.348816141E+00  -0.590160065E-02  -0.350678343E+00   0.736106687E-04
     4    7  -0.272563004E+00   0.407207031E+01   0.211309439E-02   0.737114052E-03  -0.278524874E-03   0.348811756E+00  -0.588133342E-02  -0.350692631E+00   0.975074844E-04
     4    8  -0.272563004E+00   0.407199626E+01   0.263751593E-02   0.920061021E-03  -0.346808903E-03   0.348806175E+00  -0.585530764E-02  -0.350710933E+00   0.120860055E-03
     4    9  -0.272563004E+00   0.407190590E+01   0.315937421E-02   0.110212188E-02  -0.414201977E-03   0.348799433E+00  -0.582354736E-02  -0.350733201E+00   0.143536567E-03
     4   10  -0.272563004E+00   0.407179931E+01   0.367816142E-02   0.128312101E-02  -0.480533066E-03   0.348791577E+00  -0.578608195E-02  -0.350759373E+00   0.165408608E-03
     4   11  -0.272563004E+00   0.407167660E+01   0.419337231E-02   0.146288364E-02  -0.545634273E-03   0.348782658E+00  -0.574294608E-02  -0.350789379E+00   0.186350700E-03
     4   12  -0.272563004E+00   0.407153788E+01   0.470450473E-02   0.164123603E-02  -0.609342700E-03   0.348772740E+00  -0.569417971E-02  -0.350823137E+00   0.206242132E-03
     4   13  -0.272563004E+00   0.407138327E+01   0.521106003E-02   0.181800559E-02  -0.671501711E-03   0.348761895E+00  -0.563982806E-02  -0.350860557E+00   0.224968190E-03
     4   14  -0.272563004E+00   0.407121294E+01   0.571254350E-02   0.199302106E-02  -0.731953884E-03   0.348750187E+00  -0.557994161E-02  -0.350901536E+00   0.242413074E-03
     4   15  -0.272563004E+00   0.407102702E+01   0.620846481E-02   0.216611263E-02  -0.790560805E-03   0.348737722E+00  -0.551457603E-02  -0.350945967E+00   0.258479659E-03
     4   16  -0.272563004E+00   0.407082572E+01   0.669833847E-02   0.233711207E-02  -0.847173008E-03   0.348724562E+00  -0.544379219E-02  -0.350993728E+00   0.273059401E-03
     4   17  -0.272563004E+00   0.407060920E+01   0.718168426E-02   0.250585294E-02  -0.901665555E-03   0.348710825E+00  -0.536765612E-02  -0.351044694E+00   0.286067882E-03
     4   18  -0.272563004E+00   0.407037769E+01   0.765802768E-02   0.267217068E-02  -0.953907461E-03   0.348696598E+00  -0.528623895E-02  -0.351098727E+00   0.297414198E-03
     4   19  -0.272563004E+00   0.407013140E+01   0.812690039E-02   0.283590281E-02  -0.100378413E-02   0.348681994E+00  -0.519961689E-02  -0.351155687E+00   0.307023364E-03
     4   20  -0.272563004E+00   0.406987057E+01   0.858784067E-02   0.299688902E-02  -0.105118495E-02   0.348667120E+00  -0.510787116E-02  -0.351215423E+00   0.314823865E-03
     4   21  -0.272563004E+00   0.406959544E+01   0.904039384E-02   0.315497139E-02  -0.109600881E-02   0.348652089E+00  -0.501108797E-02  -0.351277778E+00   0.320753170E-03
     4   22  -0.272563004E+00   0.406930628E+01   0.948411275E-02   0.330999448E-02  -0.113816644E-02   0.348637024E+00  -0.490935846E-02  -0.351342593E+00   0.324759969E-03
     4   23  -0.272563004E+00   0.406900336E+01   0.991855816E-02   0.346180553E-02  -0.117757106E-02   0.348622037E+00  -0.480277862E-02  -0.351409696E+00   0.326794850E-03
     4   24  -0.272563004E+00   0.406868698E+01   0.103432992E-01   0.361025457E-02  -0.121415579E-02   0.348607261E+00  -0.469144925E-02  -0.351478921E+00   0.326827663E-03
     4   25  -0.272563004E+00   0.406835744E+01   0.107579140E-01   0.375519461E-02  -0.124785143E-02   0.348592812E+00  -0.457547586E-02  -0.351550087E+00   0.324825218E-03
     4   26  -0.272563004E+00   0.406801506E+01   0.111619897E-01   0.389648176E-02  -0.127860927E-02   0.348578821E+00  -0.445496864E-02  -0.351623017E+00   0.320774130E-03
     4   27  -0.272563004E+00   0.406766017E+01   0.115551234E-01   0.403397539E-02  -0.130638379E-02   0.348565412E+00  -0.433004235E-02  -0.351697529E+00   0.314663424E-03
     4   28  -0.272563004E+00   0.406729312E+01   0.119369221E-01   0.416753831E-02  -0.133114443E-02   0.348552713E+00  -0.420081624E-02  -0.351773439E+00   0.306496281E-03
     4   29  -0.272563004E+00   0.406691425E+01   0.123070035E-01   0.429703685E-02  -0.135286559E-02   0.348540846E+00  -0.406741397E-02  -0.351850560E+00   0.296280022E-03
     4   30  -0.272563004E+00   0.406652394E+01   0.126649964E-01   0.442234109E-02  -0.137153538E-02   0.348529937E+00  -0.392996351E-02  -0.351928705E+00   0.284034808E-03
     4   31  -0.272563004E+00   0.406612257E+01   0.130105410E-01   0.454332494E-02  -0.138715576E-02   0.348520112E+00  -0.378859702E-02  -0.352007692E+00   0.269793742E-03
     4   32  -0.272563004E+00   0.406571052E+01   0.133432890E-01   0.465986631E-02  -0.139972593E-02   0.348511482E+00  -0.364345078E-02  -0.352087327E+00   0.253586233E-03
     4   33  -0.272563004E+00   0.406528821E+01   0.136629047E-01   0.477184729E-02  -0.140927186E-02   0.348504172E+00  -0.349466504E-02  -0.352167432E+00   0.235467483E-03
     4   34  -0.272563004E+00   0.406485605E+01   0.139690650E-01   0.487915420E-02  -0.141581919E-02   0.348498293E+00  -0.334238392E-02  -0.352247824E+00   0.215491347E-03
     4   35  -0.272563004E+00   0.406441445E+01   0.142614596E-01   0.498167783E-02  -0.141940121E-02   0.348493950E+00  -0.318675529E-02  -0.352328316E+00   0.193718291E-03
     4   36  -0.272563004E+00   0.406396386E+01   0.145397919E-01   0.507931349E-02  -0.142007028E-02   0.348491250E+00  -0.302793061E-02  -0.352408739E+00   0.170226776E-03
     4   37  -0.272563004E+00   0.406350472E+01   0.148037787E-01   0.517196120E-02  -0.141787528E-02   0.348490289E+00  -0.286606481E-02  -0.352488907E+00   0.145090649E-03
     4   38  -0.272563004E+00   0.406303748E+01   0.150531512E-01   0.525952578E-02  -0.141288766E-02   0.348491163E+00  -0.270131618E-02  -0.352568662E+00   0.118405204E-03
     4   39  -0.272563004E+00   0.406256260E+01   0.152876551E-01   0.534191699E-02  -0.140517832E-02   0.348493956E+00  -0.253384615E-02  -0.352647836E+00   0.902640039E-04
     4   40  -0.272563004E+00   0.406208056E+01   0.155070505E-01   0.541904966E-02  -0.139482633E-02   0.348498748E+00  -0.236381919E-02  -0.352726265E+00   0.607675715E-04
     4   41  -0.272563004E+00   0.406159183E+01   0.157111130E-01   0.549084377E-02  -0.138191997E-02   0.348505610E+00  -0.219140262E-02  -0.352803794E+00   0.300244059E-04
     4   42  -0.272563004E+00   0.406109689E+01   0.158996334E-01   0.555722459E-02  -0.136656039E-02   0.348514610E+00  -0.201676647E-02  -0.352880287E+00  -0.184540298E-05
     4   43  -0.272563004E+00   0.406059624E+01   0.160724182E-01   0.561812275E-02  -0.134884474E-02   0.348525802E+00  -0.184008327E-02  -0.352955589E+00  -0.347270421E-04
     4   44  -0.272563004E+00   0.406009039E+01   0.162292898E-01   0.567347439E-02  -0.132888393E-02   0.348539234E+00  -0.166152791E-02  -0.353029573E+00  -0.684932596E-04
     4   45  -0.272563004E+00   0.405957982E+01   0.163700869E-01   0.572322118E-02  -0.130679342E-02   0.348554949E+00  -0.148127744E-02  -0.353102114E+00  -0.103013611E-03
     4   46  -0.272563004E+00   0.405906506E+01   0.164946642E-01   0.576731049E-02  -0.128269087E-02   0.348572975E+00  -0.129951088E-02  -0.353173087E+00  -0.138156801E-03
     4   47  -0.272563004E+00   0.405854661E+01   0.166028935E-01   0.580569536E-02  -0.125670259E-02   0.348593336E+00  -0.111640904E-02  -0.353242387E+00  -0.173784280E-03
     4   48  -0.272563004E+00   0.405802500E+01   0.166946629E-01   0.583833468E-02  -0.122895630E-02   0.348616045E+00  -0.932154317E-03  -0.353309910E+00  -0.209757507E-03
     4   49  -0.272563004E+00   0.405750074E+01   0.167698777E-01   0.586519317E-02  -0.119958343E-02   0.348641105E+00  -0.746930502E-03  -0.353375562E+00  -0.245935643E-03
     4   50  -0.272563004E+00   0.405697437E+01   0.168284601E-01   0.588624149E-02  -0.116871883E-02   0.348668511E+00  -0.560922573E-03  -0.353439258E+00  -0.282175883E-03
     4   51  -0.272563004E+00   0.405644641E+01   0.168703495E-01   0.590145623E-02  -0.113649956E-02   0.348698248E+00  -0.374316496E-03  -0.353500921E+00  -0.318334656E-03
     4   52  -0.272563004E+00   0.405591738E+01   0.168955026E-01   0.591082001E-02  -0.110306408E-02   0.348730293E+00  -0.187299013E-03  -0.353560487E+00  -0.354268473E-03
     4   53  -0.272563004E+00   0.405538782E+01   0.169038933E-01   0.591432148E-02  -0.106855192E-02   0.348764610E+00  -0.574372652E-07  -0.353617891E+00  -0.389834248E-03
     4   54  -0.272563004E+00   0.405485827E+01   0.168955129E-01   0.591195532E-02  -0.103310313E-02   0.348801159E+00   0.187220561E-03  -0.353673098E+00  -0.424889867E-03
     4   55  -0.272563004E+00   0.405432924E+01   0.168703700E-01   0.590372231E-02  -0.996857993E-03   0.348839886E+00   0.374347161E-03  -0.353726043E+00  -0.459294482E-03
     4   56  -0.272563004E+00   0.405380128E+01   0.168284905E-01   0.588962927E-02  -0.959954537E-03   0.348880732E+00   0.561134608E-03  -0.353776724E+00  -0.492910993E-03
     4   57  -0.272563004E+00   0.405327490E+01   0.167699178E-01   0.586968913E-02  -0.922532150E-03   0.348923627E+00   0.747395427E-03  -0.353825096E+00  -0.525602447E-03
     4   58  -0.272563004E+00   0.405275065E+01   0.166947123E-01   0.584392083E-02  -0.884726228E-03   0.348968493E+00   0.932942629E-03  -0.353871153E+00  -0.557237382E-03
     4   59  -0.272563004E+00   0.405222903E+01   0.166029517E-01   0.581234939E-02  -0.846670613E-03   0.349015246E+00   0.111758992E-02  -0.353914889E+00  -0.587687391E-03
